 Resolving package versions...
 Installed RecipesBase ───────────────── v0.7.0
 Installed DiffEqDiffTools ───────────── v1.4.0
 Installed FillArrays ────────────────── v0.7.4
 Installed Distances ─────────────────── v0.8.2
 Installed RecursiveFactorization ────── v0.1.0
 Installed DiffResults ───────────────── v0.0.4
 Installed ImageFiltering ────────────── v0.6.5
 Installed ReactionMechanismSimulator ── v0.1.0
 Installed GenericSVD ────────────────── v0.2.2
 Installed BinDeps ───────────────────── v0.8.10
 Installed AbstractFFTs ──────────────── v0.5.0
 Installed ColorVectorSpace ──────────── v0.6.2
 Installed DelayDiffEq ───────────────── v5.14.0
 Installed PyPlot ────────────────────── v2.8.2
 Installed VersionParsing ────────────── v1.1.3
 Installed DifferentialEquations ─────── v6.6.0
 Installed ImageDistances ────────────── v0.1.1
 Installed ArrayInterface ────────────── v1.2.1
 Installed Rotations ─────────────────── v0.12.0
 Installed Missings ──────────────────── v0.4.3
 Installed BoundaryValueDiffEq ───────── v2.3.0
 Installed Inflate ───────────────────── v0.1.1
 Installed IteratorInterfaceExtensions ─ v1.0.0
 Installed TreeViews ─────────────────── v0.3.0
 Installed ImageAxes ─────────────────── v0.6.1
 Installed ImageMetadata ─────────────── v0.7.2
 Installed LineSearches ──────────────── v7.0.1
 Installed ForwardDiff ───────────────── v0.10.6
 Installed Clp ───────────────────────── v0.6.2
 Installed PyCall ────────────────────── v1.91.2
 Installed ExponentialUtilities ──────── v1.5.1
 Installed SteadyStateDiffEq ─────────── v1.5.0
 Installed Graphics ──────────────────── v0.4.0
 Installed DimensionalPlotRecipes ────── v1.0.0
 Installed Parameters ────────────────── v0.11.0
 Installed NLSolversBase ─────────────── v7.5.0
 Installed SortingAlgorithms ─────────── v0.3.1
 Installed Reexport ──────────────────── v0.2.0
 Installed IdentityRanges ────────────── v0.3.0
 Installed Calculus ──────────────────── v0.5.1
 Installed JSON ──────────────────────── v0.21.0
 Installed ComputationalResources ────── v0.3.0
 Installed LinQuadOptInterface ───────── v0.6.0
 Installed MappedArrays ──────────────── v0.2.2
 Installed DataAPI ───────────────────── v1.1.0
 Installed OffsetArrays ──────────────── v0.11.1
 Installed DiffEqBase ────────────────── v5.20.1
 Installed VertexSafeGraphs ──────────── v0.1.0
 Installed DiffRules ─────────────────── v0.1.0
 Installed FunctionWrappers ──────────── v1.0.0
 Installed LazyArrays ────────────────── v0.12.3
 Installed MuladdMacro ───────────────── v0.2.1
 Installed DiffEqJump ────────────────── v6.2.2
 Installed DataStructures ────────────── v0.17.6
 Installed AxisArrays ────────────────── v0.3.3
 Installed FFTViews ──────────────────── v0.3.0
 Installed CoordinateTransformations ─── v0.5.0
 Installed Parsers ───────────────────── v0.3.10
 Installed FixedPointNumbers ─────────── v0.5.3
 Installed CustomUnitRanges ──────────── v0.2.0
 Installed MultiScaleArrays ──────────── v1.5.0
 Installed Ratios ────────────────────── v0.3.1
 Installed BlockArrays ───────────────── v0.10.2
 Installed OrdinaryDiffEq ────────────── v5.15.1
 Installed Codecs ────────────────────── v0.5.0
 Installed StaticArrays ──────────────── v0.11.1
 Installed IndirectArrays ────────────── v0.5.0
 Installed SimpleTraits ──────────────── v0.9.1
 Installed URIParser ─────────────────── v0.4.0
 Installed Requires ──────────────────── v0.5.2
 Installed CatIndices ────────────────── v0.2.0
 Installed IterativeSolvers ──────────── v0.8.1
 Installed StochasticDiffEq ──────────── v6.8.0
 Installed NLsolve ───────────────────── v4.2.0
 Installed Roots ─────────────────────── v0.8.3
 Installed ResettableStacks ──────────── v0.6.0
 Installed MatrixFactorizations ──────── v0.2.0
 Installed PaddedViews ───────────────── v0.4.2
 Installed ImageMorphology ───────────── v0.1.1
 Installed WoodburyMatrices ──────────── v0.4.1
 Installed AxisAlgorithms ────────────── v1.0.0
 Installed RecursiveArrayTools ───────── v1.0.2
 Installed DiffEqCallbacks ───────────── v2.9.0
 Installed StatsBase ─────────────────── v0.32.0
 Installed MathOptInterface ──────────── v0.8.4
 Installed MathProgBase ──────────────── v0.7.7
 Installed ImageCore ─────────────────── v0.7.4
 Installed Interpolations ────────────── v0.12.5
 Installed YAML ──────────────────────── v0.3.2
 Installed DocStringExtensions ───────── v0.8.1
 Installed NaNMath ───────────────────── v0.3.3
 Installed CommonSubexpressions ──────── v0.2.0
 Installed ArnoldiMethod ─────────────── v0.0.4
 Installed TableTraits ───────────────── v1.0.0
 Installed DiffEqPhysics ─────────────── v3.2.0
 Installed DiffEqFinancial ───────────── v2.1.0
 Installed BlockBandedMatrices ───────── v0.5.2
 Installed IntervalSets ──────────────── v0.3.2
 Installed IterTools ─────────────────── v1.3.0
 Installed MacroTools ────────────────── v0.5.2
 Installed LightGraphs ───────────────── v1.3.0
 Installed BandedMatrices ────────────── v0.13.0
 Installed Unitful ───────────────────── v0.17.0
 Installed Conda ─────────────────────── v1.3.0
 Installed SparseDiffTools ───────────── v0.9.2
 Installed PoissonRandom ─────────────── v0.4.0
 Installed OrderedCollections ────────── v1.1.0
 Installed ImageTransformations ──────── v0.8.0
 Installed BinaryProvider ────────────── v0.5.8
 Installed RandomNumbers ─────────────── v1.3.0
 Installed FFTW ──────────────────────── v0.3.0
 Installed ColorTypes ────────────────── v0.8.0
 Installed TiledIteration ────────────── v0.2.3
 Installed LaTeXStrings ──────────────── v1.0.3
 Installed ImageShow ─────────────────── v0.2.0
 Installed SpecialFunctions ──────────── v0.8.0
 Installed FileIO ────────────────────── v1.0.7
 Installed Compat ────────────────────── v2.2.0
 Installed Images ────────────────────── v0.17.3
 Installed Adapt ─────────────────────── v1.0.0
 Installed RangeArrays ───────────────── v0.3.1
 Installed Sundials ──────────────────── v3.7.0
 Installed DiffEqNoiseProcess ────────── v3.3.1
 Installed ProgressMeter ─────────────── v0.9.0
 Installed Colors ────────────────────── v0.9.6
  Updating `~/.julia/environments/v1.4/Project.toml`
